log_total,log_in_year,log_out_year,log_short_term,log_medium_term,log_long_term,i,USD,EUR,u,m2,core_i_yoy,pmi,date,net_hawk_pr,PRnet_positive_baseline_focused,PRnet_positive_baseline,net_hawk_min,MINnet_positive_baseline_focused,MINnet_positive_baseline,mt_cohesion,year,gov,log_total_d,log_in_year_d,log_out_year_d,log_short_term_d,log_medium_term_d,log_long_term_d,i_d,u_d,core_i_yoy_d,USD_d,EUR_d,pmi_d,mt_cohesion_d,net_hawk_min_ln,MINnet_positive_baseline_focused_ln,MINnet_positive_baseline_ln,net_hawk_pr_ln,PRnet_positive_baseline_focused_ln,PRnet_positive_baseline_ln
-0.666054904460907,-0.635327935218811,-0.7258601188659668,-0.635327935218811,-0.6376588344573975,-0.7868999242782593,6,212.99847412109375,251.0399932861328,7.199999809265137,114.5062484741211,1.3693820238113403,56.70000076293945,2005-11-28,1,1,1.0059880239520957,0.9862707819663528,0.9970845481049563,0.989821882951654,1,2005,jarai,-0.005085170269012451,-0.016033053398132324,-9.137988090515137e-4,-0.016033053398132324,8.524060249328613e-4,-0.0020602941513061523,0,-0.10000038146972656,-0.0024083852767944336,3.3854827880859375,-0.8100128173828125,-0.5,0.16666666666666663,-0.013824335341799434,-0.0029197101033347503,-0.010230268250814922,0,0,0.005970166986503754
-0.6416953206062317,-0.6483713388442993,-0.6876127123832703,-0.6483713388442993,-0.6192918419837952,-0.7361106276512146,6,213.12416076660156,252.67999267578125,7.300000190734863,117.69562530517578,1.264488935470581,55.099998474121094,2005-12-19,0.9591377091377091,1.0067567567567568,1,1.002824858757062,0.998805256869773,0.9866310160427808,1,2005,jarai,0.024359583854675293,-0.013043403625488281,0.03824740648269653,-0.013043403625488281,0.018366992473602295,0.05078929662704468,0,0.10000038146972656,-0.10489308834075928,0.1256866455078125,1.6399993896484375,-1.6000022888183594,0,0.0028208763416412634,-0.0011954574047737456,-0.013459153374004688,-0.04172061780946663,0.0067340321813441194,0
-0.646256685256958,-0.645900547504425,-0.6945945620536804,-0.645900547504425,-0.6379590034484863,-0.7357768416404724,6,207.14698791503906,250.7100067138672,7.5,121.94005584716797,0.5242922306060791,55,2006-01-23,0.9934649421375085,1.0042918454935623,1,0.9953428676200954,0.9877408056042032,0.9855358316896778,1,2006,jarai,-0.004561364650726318,0.0024707913398742676,-0.006981849670410156,0.0024707913398742676,-0.018667161464691162,3.337860107421875e-4,0,0.19999980926513672,-0.740196704864502,-5.9771728515625,-1.9699859619140625,-0.09999847412109375,0,-0.004668010608279907,-0.012334958157951284,-0.01456979415669515,-0.006556504842357616,0.004282661792000949,0
-0.6691335439682007,-0.66404128074646,-0.7192883491516113,-0.66404128074646,-0.6466933488845825,-0.770452082157135,6,210.73043823242187,251.57000732421875,7.800000190734863,123.34574890136719,0.5944055914878845,55.79999923706055,2006-02-27,1.0106382978723405,1.0053191489361701,1.0023364485981308,0.9997478394424959,0.9947984395318595,0.9856050382366172,1,2006,jarai,-0.022876858711242676,-0.018140733242034912,-0.024693787097930908,-0.018140733242034912,-0.008734345436096191,-0.0346752405166626,0,0.3000001907348633,0.07011336088180542,3.5834503173828125,0.8600006103515625,0.7999992370605469,0,-2.521923553230296e-4,-0.0052151356791081595,-0.014499574368730082,0.010582109330537008,0.005305052229693098,0.0023337233462200966
-0.5993792414665222,-0.5941818356513977,-0.6497765779495239,-0.5941818356513977,-0.568073570728302,-0.7068631052970886,6,217.0133056640625,260.8500061035156,7.719329357147217,122.67119598388672,0.697836697101593,54.29999923706055,2006-03-20,1,1,0.9819494584837545,1.0165925040402028,0.9828456104944501,0.9788583509513742,1,2006,jarai,0.06975430250167847,0.06985944509506226,0.0695117712020874,0.06985944509506226,0.07861977815628052,0.06358897686004639,0,-0.08067083358764648,0.1034311056137085,6.282867431640625,9.279998779296875,-1.5,0,0.0164563524447579,-0.017303230687452868,-0.02136833440569891,0,0,-0.018215439891341216
-0.6453279852867126,-0.6232880353927612,-0.7019045352935791,-0.6232880353927612,-0.6143234372138977,-0.7625675797462463,6,216.33934020996094,265.4700012207031,7.577033042907715,116.91520690917969,0.6949270367622375,55.20000076293945,2006-04-24,1.0431746031746032,0.9914163090128756,0.9916434540389972,1.005593118706449,0.9966960352422908,0.9915540540540541,1,2006,jarai,-0.04594874382019043,-0.029106199741363525,-0.052127957344055176,-0.029106199741363525,-0.0462498664855957,-0.055704474449157715,0,-0.14229631423950195,-0.0029096603393554688,-0.6739654541015625,4.6199951171875,0.90000152587890625,0,0.005577535297584698,-0.0033094349013671424,-0.00848181505590923,0.04226856677753467,-0.008620743043906975,-0.008391657636248401
-0.6511473655700684,-0.6313074827194214,-0.7068492770195007,-0.6313074827194214,-0.622434675693512,-0.7655479311943054,6,205.45809936523437,262.3699951171875,7.322047710418701,116.53365325927734,0.9718847870826721,53.70000076293945,2006-05-22,1,1,1,1.03929270376802,1.00625,0.991315965263861,1,2006,jarai,-0.005819380283355713,-0.008019447326660156,-0.004944741725921631,-0.008019447326660156,-0.008111238479614258,-0.002980351448059082,0,-0.25498533248901367,0.27695775032043457,-10.881240844726563,-3.100006103515625,-1.5,0,0.0385403892546991,0.006230549750636163,-0.008721960692302645,0,0,0
-0.4552605450153351,-0.5051782131195068,-0.48672157526016235,-0.5051782131195068,-0.3925725817680359,-0.5524659156799316,6.25,215.32806396484375,272.3900146484375,7.22829532623291,124.74576568603516,1.2513034343719482,52,2006-06-19,1.0402010050251256,0.9899497487437185,0.9855855855855856,1.022703578817052,0.9934340118187788,0.9864333464412112,0.6153846153846154,2006,jarai,0.19588682055473328,0.12612926959991455,0.22012770175933838,0.12612926959991455,0.22986209392547607,0.21308201551437378,0.25,-0.09375238418579102,0.2794186472892761,9.869964599609375,10.02001953125,-1.7000007629394531,-0.3846153846153846,0.02244968820480822,-0.006587639106805846,-0.013659521497811971,0.03941396854087663,-0.010101095986503933,-0.014519311324453268
-0.5237403512001038,-0.5065748691558838,-0.5789531469345093,-0.5065748691558838,-0.46770140528678894,-0.6557389497756958,6.75,218.7716827392578,277.489990234375,7.365067481994629,114.25144958496094,1.8099547624588013,53,2006-07-24,1.0696480938416422,0.9857142857142858,0.9900332225913622,1.0275103163686383,0.9850402761795167,0.9825754356141096,1,2006,jarai,-0.06847980618476868,-0.0013966560363769531,-0.09223157167434692,-0.0013966560363769531,-0.07512882351875305,-0.10327303409576416,0.5,0.13677215576171875,0.558651328086853,3.4436187744140625,5.0999755859375,1,0.3846153846153846,0.02713870759929802,-0.015072749123649894,-0.01757815893509439,0.06732971011937817,-0.014388737452099556,-0.010016778243471232
-0.45622074604034424,-0.4052713215351105,-0.5242990851402283,-0.4052713215351105,-0.41903454065322876,-0.5971154570579529,7.25,214.19873046875,274.4100036621094,7.448566436767578,103.27197265625,2.297250270843506,53.70000076293945,2006-08-28,1.036144578313253,0.9879518072289156,0.9914346895074947,1.027021875385426,0.9796747967479675,0.9827077182623366,1,2006,jarai,0.06751960515975952,0.10130354762077332,0.054654061794281006,0.10130354762077332,0.04866686463356018,0.05862349271774292,0.5,0.08349895477294922,0.4872955083847046,-4.5729522705078125,-3.079986572265625,0.7000007629394531,0,0.02666323099749569,-0.020534602441707753,-0.017443539505659193,0.03550668845690982,-0.01212136053234485,-0.008602203582663191
-0.4301590621471405,-0.3643656373023987,-0.5042447447776794,-0.3643656373023987,-0.3794497847557068,-0.5902981162071228,7.75,215.62033081054687,274.4200134277344,7.542457580566406,102.36492156982422,3.96797776222229,52.20000076293945,2006-09-25,1.03125,0.9724137931034482,0.982078853046595,1.0346408874016235,0.9767955801104973,0.981029810298103,1,2006,jarai,0.026061683893203735,0.04090568423271179,0.020054340362548828,0.04090568423271179,0.03958475589752197,0.006817340850830078,0.5,0.093891143798828125,1.6707274913787842,1.421600341796875,0.010009765625,-1.5,0,0.03405439781568434,-0.023477881062282647,-0.019152432214756123,0.030771658666753687,-0.02797385204240618,-0.01808367543329535
-0.4677450954914093,-0.3520990312099457,-0.5624619126319885,-0.3520990312099457,-0.41492968797683716,-0.6641832590103149,8,211.79922485351562,267.1000061035156,7.4694743156433105,102.64723205566406,4.441359996795654,51.400001525878906,2006-10-24,1.0897895208240036,1.0141509433962264,0.9974747474747475,1.0207450528654296,0.9861111111111112,0.9919678714859438,0.75,2006,jarai,-0.0375860333442688,0.012266606092453003,-0.05821716785430908,0.012266606092453003,-0.03547990322113037,-0.07388514280319214,0.25,-0.0729832649230957,0.47338223457336426,-3.82110595703125,-7.32000732421875,-0.7999992370605469,-0.25,0.020532804637524826,-0.01398624197473984,-0.008064559836730408,0.08598457743335114,0.014051753455650287,-0.0025284463533586377
-0.509003758430481,-0.36620888113975525,-0.6155627369880676,-0.36620888113975525,-0.45285093784332275,-0.7282344102859497,8,200.94712829589844,258.8399963378906,7.48967170715332,107.5342025756836,4.572220325469971,50.29999923706055,2006-11-20,1,1,1,0.9926171692989926,0.998324958123953,0.9952328566189952,0.5833333333333333,2006,jarai,-0.041258662939071655,-0.01410984992980957,-0.0531008243560791,-0.01410984992980957,-0.037921249866485596,-0.06405115127563477,0,0.020197391510009766,0.1308603286743164,-10.852096557617188,-8.260009765625,-1.1000022888183594,-0.16666666666666674,-0.0074102186793879605,-0.0016764463272523713,-0.00477854245077412,0,0,0
-0.530636191368103,-0.379261314868927,-0.6411353945732117,-0.379261314868927,-0.4649678170681,-0.7638130784034729,8,192.21221923828125,253.97000122070312,7.486175060272217,110.03636169433594,4.8907389640808105,51.400001525878906,2006-12-18,1.0802371541501976,1,0.9932432432432432,1.0396784748897425,0.9962121212121212,0.9931107578166402,1,2006,jarai,-0.02163243293762207,-0.013052433729171753,-0.025572657585144043,-0.013052433729171753,-0.012116879224777222,-0.03557866811752319,0,-0.0034966468811035156,0.31851863861083984,-8.7349090576171875,-4.8699951171875,1.1000022888183594,0.41666666666666674,0.03891150659399694,-0.0037950709685516094,-0.006913082570182734,0.07718060420650208,0,-0.006779686985378804
-0.49152788519859314,-0.36128196120262146,-0.5927076935768127,-0.36128196120262146,-0.42631807923316956,-0.7083489298820496,8,195.3073272705078,253.8800048828125,7.504922389984131,107.8568344116211,5.563282489776611,49.5,2007-01-22,1.0315315315315314,1.0043859649122806,1.0046656298600312,1.0527027918949243,0.9872408293460925,0.986624203821656,0.6923076923076923,2007,jarai,0.03910830616950989,0.017979353666305542,0.048427700996398926,0.017979353666305542,0.03864973783493042,0.05546414852142334,0,0.018747329711914063,0.6725435256958008,3.0951080322265625,-0.089996337890625,-1.9000015258789062,-0.3076923076923077,0.05136094439941499,-0.012841267948324624,-0.013466057925485107,0.031044621681960108,0.0043763745997987815,0.0046547795449825196
-0.5027077198028564,-0.36435410380363464,-0.6074579358100891,-0.36435410380363464,-0.4380810260772705,-0.7252590656280518,8,193.74330139160156,253.3000030517578,7.431945323944092,106.20487213134766,5.769899368286133,51.900001525878906,2007-02-26,1,0.9852941176470589,0.9797979797979798,1.0063966988596869,0.9873271889400922,0.9842678499394917,0.6666666666666667,2007,jarai,-0.011179834604263306,-0.0030721426010131836,-0.014750242233276367,-0.0030721426010131836,-0.011762946844100952,-0.016910135746002197,0,-0.07297706604003906,0.20661687850952148,-1.56402587890625,-0.5800018310546875,2.4000015258789062,-0.02564102564102555,0.006376326811289355,-0.012753796062570353,-0.015857213747943005,0,-0.014815085785140587,-0.020408871631207123
-0.5645048022270203,-0.4129578173160553,-0.6748647093772888,-0.4129578173160553,-0.517039954662323,-0.7839726209640503,8,188.68751525878906,249.86000061035156,7.546578407287598,105.2708969116211,6.029106140136719,50.70000076293945,2007-03-26,1.0162162162162163,0.9891891891891892,0.9896103896103896,1.0169610050965983,0.9857752489331437,0.9862561847168774,1,2007,simor,-0.06179708242416382,-0.048603713512420654,-0.06740677356719971,-0.048603713512420654,-0.07895892858505249,-0.058713555335998535,0,0.11463308334350586,0.25920677185058594,-5.0557861328125,-3.44000244140625,-1.2000007629394531,0.33333333333333326,0.01681877326011707,-0.01432689262076162,-0.01383913589938086,0.016086137751624444,-0.010869672236903879,-0.010443959161083262
-0.5900425910949707,-0.42927706241607666,-0.7044632434844971,-0.42927706241607666,-0.549283504486084,-0.811344563961029,8,182.0065155029297,246,7.483201503753662,105.4990005493164,5.9351277351379395,52.599998474121094,2007-04-23,1.015625,0.984375,0.9906832298136646,1.0318653777300393,0.9820359281437125,0.9890804597701149,0.9230769230769231,2007,simor,-0.02553778886795044,-0.016319245100021362,-0.029598534107208252,-0.016319245100021362,-0.032243549823760986,-0.02737194299697876,0,-0.06337690353393555,-0.0939784049987793,-6.680999755859375,-3.8600006103515625,1.8999977111816406,-0.07692307692307687,0.031368210614290536,-0.018127384592556715,-0.010979595997035296,0.015504186535965254,-0.015748356968139168,-0.009360442759563695
-0.595199465751648,-0.43127357959747314,-0.7110901474952698,-0.43127357959747314,-0.5542897582054138,-0.8192249536514282,8,183.86500549316406,248.4199981689453,7.30084753036499,111.71504211425781,5.775180339813232,52.5,2007-05-21,1.0257731958762886,1,0.9863636363636363,1.0003420085107502,0.9789915966386554,0.9825918762088975,0.5384615384615384,2007,simor,-0.005156874656677246,-0.0019965171813964844,-0.006626904010772705,-0.0019965171813964844,-0.005006253719329834,-0.00788038969039917,0,-0.18235397338867188,-0.15994739532470703,1.858489990234375,2.4199981689453125,-0.09999847412109375,-0.3846153846153847,3.4195003917092826e-4,-0.021232220105774167,-0.017561426929947183,0.025446665661164176,0,-0.01373019281190202
-0.6001161932945251,-0.45126011967658997,-0.7090202569961548,-0.45126011967658997,-0.5703362822532654,-0.8040450811386108,7.75,186.5191192626953,250.2899932861328,7.037466049194336,117.49250793457031,5.870236873626709,52.599998474121094,2007-06-25,1.0218579234972678,1,0.9970326409495549,1.0140628546666393,0.9908172635445363,0.983785974868261,0.8333333333333334,2007,simor,-0.004916727542877197,-0.01998654007911682,0.0020698904991149902,-0.01998654007911682,-0.016046524047851563,0.015179872512817383,-0.25,-0.2633814811706543,0.09505653381347656,2.65411376953125,1.8699951171875,0.09999847412109375,0.29487179487179493,0.013964890098615028,-0.00922515767482583,-0.016346910802755337,0.02162246401316571,0,-0.0029717703891574817
-0.6007397770881653,-0.4607020318508148,-0.7057148218154907,-0.4607020318508148,-0.5685461759567261,-0.7998071312904358,7.75,180.0087432861328,246.89999389648437,7.041205883026123,117.37353515625,5.5726494789123535,52.400001525878906,2007-07-23,1.008849557522124,0.9911504424778761,0.9957805907172996,0.9968027210884354,0.9905277401894452,0.9908552985476062,0.9,2007,simor,-6.235837936401367e-4,-0.009441912174224854,0.0033054351806640625,-0.009441912174224854,0.0017901062965393066,0.004237949848175049,0,0.0037398338317871094,-0.29758739471435547,-6.5103759765625,-3.3899993896484375,-0.1999969482421875,0.06666666666666665,-0.003202401128802555,-0.009517406986890183,-0.009186770906191868,0.008810629682154906,-0.00888894741724604,-0.004228336109521064
-0.5793364644050598,-0.4458795487880707,-0.6814877986907959,-0.4458795487880707,-0.5438382029533386,-0.7760371565818787,7.75,187.34400939941406,255.1999969482422,7.209677696228027,117.24192810058594,5.375977993011475,50.900001525878906,2007-08-27,0.9187805963506899,0.9953271028037384,0.978448275862069,1.0124416796267497,0.9782270606531882,0.9723723723723724,0.5,2007,simor,0.02140331268310547,0.01482248306274414,0.024227023124694824,0.01482248306274414,0.02470797300338745,0.02376997470855713,0,0.1684718132019043,-0.1966714859008789,7.33526611328125,8.3000030517578125,-1.5,-0.4,0.012364917970949935,-0.022013467537178835,-0.028016448736909047,-0.08470792685918417,-0.004683849312426314,-0.021787354184907296
-0.6019465923309326,-0.46137985587120056,-0.7071959972381592,-0.46137985587120056,-0.5628743767738342,-0.8062430024147034,7.5,182.30426025390625,253.3300018310547,7.25245475769043,119.00969696044922,4.318714618682861,51,2007-09-24,0.9523809523809523,0.9813084112149533,0.9920948616600791,1.0130088409598756,0.9850948509485095,0.9853345554537122,0.8181818181818182,2007,simor,-0.022610127925872803,-0.015500307083129883,-0.02570819854736328,-0.015500307083129883,-0.019036173820495605,-0.030205845832824707,-0.25,0.042777061462402344,-1.0572633743286133,-5.0397491455078125,-1.8699951171875,0.09999847412109375,0.31818181818181823,0.012924952730807059,-0.015017347066953157,-0.014774045271307656,-0.048790164169432056,-0.018868484304382805,-0.007936549595736303
-0.6118783354759216,-0.4757475256919861,-0.7151257991790771,-0.4757475256919861,-0.5744496583938599,-0.8116245865821838,7.5,176.4391632080078,251.02000427246094,7.378523826599121,115.07479095458984,4.318936824798584,51.099998474121094,2007-10-29,0.9956241956241956,1,0.9888579387186629,0.9910982530321576,0.9906542056074766,0.9872272485364556,0.5,2007,simor,-0.009931743144989014,-0.014367669820785522,-0.007929801940917969,-0.014367669820785522,-0.011575281620025635,-0.005381584167480469,0,0.1260690689086914,2.2220611572265625e-4,-5.8650970458984375,-2.30999755859375,0.09999847412109375,-0.31818181818181823,-0.0089416042265039,-0.009389740349839032,-0.01285502437192976,-0.004385406228562922,0,-0.011204599012863132
-0.568321943283081,-0.4579952359199524,-0.6604828238487244,-0.4579952359199524,-0.5306189656257629,-0.7497223615646362,7.5,173.31790161132812,254.5,7.506695747375488,105.78302764892578,4.471679210662842,50.5,2007-11-26,1.0048309178743962,0.9758454106280193,0.9821428571428572,0.9641517128874388,0.9811616954474097,0.9809119830328737,0.75,2007,simor,0.043556392192840576,0.01775228977203369,0.05464297533035278,0.01775228977203369,0.043830692768096924,0.06190222501754761,0,0.1281719207763672,0.1527423858642578,-3.1212615966796875,3.4799957275390625,-0.59999847412109375,0.25,-0.0365066182403499,-0.01901800583576186,-0.019272545121032363,0.004819286435948922,-0.02445109586416431,-0.01801850550267825
-0.5378211736679077,-0.4438786208629608,-0.6231297254562378,-0.4438786208629608,-0.503385603427887,-0.705484926700592,7.5,173.7680206298828,253.17999267578125,7.788518905639648,105.18548583984375,4.695767402648926,49,2007-12-17,1.0601092896174864,1.005464480874317,0.9919571045576407,1.0172187891113893,0.98676293622142,0.9846596356663471,0.9166666666666666,2007,simor,0.03050076961517334,0.014116615056991577,0.03735309839248657,0.014116615056991577,0.027233362197875977,0.04423743486404419,0,0.28182315826416016,0.22408819198608398,0.4501190185546875,-1.32000732421875,-1.5,0.16666666666666663,0.017072225798486593,-0.013325454597149396,-0.015459245072214226,0.058372006221907254,0.005449604767564685,-0.008075414005545418
-0.5358052849769592,-0.44655242562294006,-0.6190813183784485,-0.44655242562294006,-0.5103029012680054,-0.6939323544502258,7.5,173.95706176757813,256.0299987792969,8.168615341186523,108.65843963623047,5.039525508880615,50.29999923706055,2008-01-21,1.025844930417495,0.9880715705765407,0.9912087912087912,1.0274963820549927,0.9858356940509915,0.9849874895746455,0.9090909090909091,2008,simor,0.0020158886909484863,-0.002673804759979248,0.004048407077789307,-0.002673804759979248,-0.006917297840118408,0.011552572250366211,0,0.380096435546875,0.34375810623168945,0.1890411376953125,2.850006103515625,1.2999992370605469,-0.007575757575757569,0.027125146267691164,-0.014265577158822458,-0.01512633883015193,0.025516595381823524,-0.012000144003110521,-0.008830079448272037
-0.39444589614868164,-0.3643656373023987,-0.4545328915119171,-0.3643656373023987,-0.36995020508766174,-0.5141474008560181,7.5,177.75291442871094,262.1499938964844,8.064423561096191,109.18270874023437,5.093657493591309,48.29999923706055,2008-02-25,0.9516129032258065,0.9658119658119658,0.9821782178217822,1.0373244641537325,0.9900793650793651,0.9788697788697789,0.6666666666666667,2008,simor,0.1413593888282776,0.08218678832054138,0.16454842686653137,0.08218678832054138,0.14035269618034363,0.17978495359420776,0,-0.10419178009033203,0.05413198471069336,3.7958526611328125,6.1199951171875,-2,-0.24242424242424232,0.03664476763114917,-0.009970172319849915,-0.021356659732151805,-0.04959694113937206,-0.03478611608541554,-0.017982502550432357
-0.3009563684463501,-0.29181963205337524,-0.3535136580467224,-0.29181963205337524,-0.2512564957141876,-0.4251156747341156,7.5,167.41160583496094,259.94000244140625,7.968733310699463,109.98214721679687,5.098039150238037,48.599998474121094,2008-03-31,0.9928571428571429,0.9785714285714285,0.9895561357702349,1.0418776293453391,0.9853479853479854,0.9832167832167832,0.9166666666666666,2008,simor,0.09348952770233154,0.07254600524902344,0.1010192334651947,0.07254600524902344,0.11869370937347412,0.08903172612190247,0,-0.09569025039672852,0.004381656646728516,-10.34130859375,-2.209991455078125,0.2999992370605469,0.2499999999999999,0.04102449818652915,-0.014760415583120573,-0.01692565088334278,-0.007168489478612516,-0.02166149678117942,-0.010498784098219695
-0.35967791080474854,-0.3173987865447998,-0.4246663749217987,-0.3173987865447998,-0.31300559639930725,-0.5020589828491211,8.25,161.1008758544922,253.75,7.722312927246094,103.26314544677734,5.472312927246094,48.599998474121094,2008-04-28,1.013986013986014,0.958041958041958,0.9704641350210971,1.0184458668869159,0.9903314917127072,0.9941207910208445,0.6363636363636364,2008,simor,-0.05872154235839844,-0.02557915449142456,-0.0711527168750763,-0.02557915449142456,-0.06174910068511963,-0.0769433081150055,0.75,-0.24642038345336914,0.37427377700805664,-6.31072998046875,-6.19000244140625,0,-0.2803030303030303,0.018277805431195424,-0.00971555178609601,-0.005896559566842656,0.013889112160667093,-0.04286370443178239,-0.029980832211935784
-0.3526681959629059,-0.292979896068573,-0.42440780997276306,-0.292979896068573,-0.31572040915489197,-0.49985891580581665,8.5,159.21450805664062,247.69000244140625,7.6785664558410645,98.834686279296875,5.719857215881348,49.599998474121094,2008-05-26,1.0281124497991967,0.9839357429718876,0.9904761904761905,1.0220983830089965,0.9816124469589816,0.9880656389855793,0.75,2008,simor,0.007009714841842651,0.024418890476226807,2.5856494903564453e-4,0.024418890476226807,-0.002714812755584717,0.0022000670433044434,0.25,-0.0437464714050293,0.2475442886352539,-1.8863677978515625,-6.05999755859375,1,0.11363636363636365,0.021857752323461377,-0.018558705389768223,-0.012006147220835204,0.02772454801485477,-0.016194685919980606,-0.009569451016150672
-0.307928204536438,-0.2713982164859772,-0.3706521987915039,-0.2713982164859772,-0.2735375463962555,-0.438499391078949,8.5,155.86703491210937,242.4199981689453,7.587677001953125,109.70512390136719,5.6744489669799805,50.20000076293945,2008-06-23,1.018181818181818,0.9818181818181818,0.9838056680161943,0.9712981608269566,0.9854132901134521,0.9855548260013132,0.6,2008,simor,0.044739991426467896,0.021581679582595825,0.053755611181259155,0.021581679582595825,0.042182862758636475,0.061359524726867676,0,-0.09088945388793945,-0.04540824890136719,-3.34747314453125,-5.2700042724609375,0.6000022888183594,-0.15000000000000002,-0.029121792092625595,-0.014694141939220862,-0.014550521261699888,0.018018505502678212,-0.01834913866819654,-0.01632689328742878
-0.39548152685165405,-0.31796637177467346,-0.474304735660553,-0.31796637177467346,-0.35731151700019836,-0.5551770925521851,8.5,147.00064086914063,231.82000732421875,7.460122585296631,110.4953842163086,5.829015731811523,50,2008-07-21,1.0064102564102564,0.9887640449438202,0.9917355371900827,1.002774763730939,0.9921996879875195,0.9889470622454916,0.9090909090909091,2008,simor,-0.08755332231521606,-0.04656815528869629,-0.10365253686904907,-0.04656815528869629,-0.08377397060394287,-0.11667770147323608,0,-0.12755441665649414,0.15456676483154297,-8.86639404296875,-10.599990844726563,-0.20000076293945313,0.3090909090909091,0.002770921180529546,-0.007830893580547945,-0.011114475338541813,0.006389798098770988,-0.011299555253933394,-0.008298802814695066
-0.3850386440753937,-0.30860835313796997,-0.4634106457233429,-0.30860835313796997,-0.3511813282966614,-0.5411534905433655,8.5,157.51585388183594,235.8800048828125,7.440398693084717,102.39542388916016,5.618340492248535,49.900001525878906,2008-08-25,1.0047619047619047,0.9857142857142858,0.9777070063694268,0.9545454545454546,0.9789983844911146,0.9800469483568075,0.9166666666666666,2008,simor,0.010442882776260376,0.009358018636703491,0.010894089937210083,0.009358018636703491,0.006130188703536987,0.01402360200881958,0,-0.019723892211914063,-0.21067523956298828,10.515213012695312,4.05999755859375,-0.09999847412109375,0.007575757575757569,-0.04652001563489282,-0.021225286615281704,-0.02015480197846026,0.004750602758597799,-0.014388737452099556,-0.022545238321056208
-0.3202965259552002,-0.2658063769340515,-0.3901233375072479,-0.2658063769340515,-0.27161577343940735,-0.47251617908477783,8.5,167.49948120117187,240.67999267578125,7.665904998779297,108.4944839477539,4.974326133728027,43.5,2008-09-29,1,1,1,1.0048465266558966,0.9792899408284024,0.9819729594391587,0.9090909090909091,2008,simor,0.06474211812019348,0.04280197620391846,0.07328730821609497,0.04280197620391846,0.07956555485725403,0.06863731145858765,0,0.22550630569458008,-0.6440143585205078,9.9836273193359375,4.79998779296875,-6.400001525878906,-0.007575757575757569,0.004834820054583311,-0.020927520105955874,-0.018191507219468932,0,0,0
-0.07581008225679398,-0.0100503358989954,-0.1548812985420227,-0.0100503358989954,-0.0100503358989954,-0.26407310366630554,11.5,195.2784881591797,260.1499938964844,7.71376895904541,113.03646087646484,4.585987091064453,38.900001525878906,2008-10-20,0.9761904761904762,1,0.9736842105263158,1.0299242424242425,0.9640522875816994,0.9734114465975665,1,2008,simor,0.24448644369840622,0.2557560410350561,0.23524203896522522,0.2557560410350561,0.26156543754041195,0.2084430754184723,3,0.04786396026611328,-0.3883390426635742,27.779006958007813,19.470001220703125,-4.599998474121094,0.09090909090909094,0.02948524849210896,-0.03660974561256093,-0.026948422254383195,-0.02409755157906053,0,-0.026668247082161294
-0.17491458356380463,-0.07929026335477829,-0.2618255317211151,-0.07929026335477829,-0.1223016083240509,-0.3595544993877411,11,208.3883056640625,265.32000732421875,7.822655200958252,109.92090606689453,4.121750354766846,36.20000076293945,2008-11-24,0.9722222222222222,0.9538461538461538,0.9703196347031964,1.017810945273632,0.9795640326975477,0.9827662395050817,0.9090909090909091,2008,simor,-0.09910450130701065,-0.06923992745578289,-0.10694423317909241,-0.06923992745578289,-0.1122512724250555,-0.09548139572143555,-0.5,0.1088862419128418,-0.4642367362976074,13.109817504882813,5.170013427734375,-2.700000762939453,-0.09090909090909094,0.017654188969785652,-0.020647670893468917,-0.017383990263064447,-0.028170876966696335,-0.047252884850545615,-0.03012974145202927
-0.3225161135196686,-0.2568867802619934,-0.3967494070529938,-0.2568867802619934,-0.284734845161438,-0.4749731719493866,10,197.0555419921875,265.0199890136719,8.047035217285156,117.1846923828125,3.790271520614624,32.400001525878906,2008-12-08,1.0476190476190477,1,1,1.024390243902439,1,0.9917355371900827,0.9,2008,simor,-0.14760152995586395,-0.17759651690721512,-0.13492387533187866,-0.17759651690721512,-0.16243323683738708,-0.11541867256164551,-1,0.2243800163269043,-0.3314788341522217,-11.332763671875,-0.300018310546875,-3.799999237060547,-0.009090909090909038,0.024097551579060524,0,-0.008298802814695066,0.04652001563489291,0,0
-0.2031213343143463,-0.22045712172985077,-0.24573257565498352,-0.22045712172985077,-0.2083497792482376,-0.27647915482521057,9.5,211.39059448242187,279.8599853515625,8.464356422424316,127.4394760131836,3.386641502380371,35.599998474121094,2009-01-19,0.9926470588235294,0.9877450980392157,0.979702300405954,0.996363171593233,0.973724884080371,0.9760765550239234,1,2009,simor,0.11939477920532227,0.03642965853214264,0.15101683139801025,0.03642965853214264,0.07638506591320038,0.19849401712417603,-0.5,0.41732120513916016,-0.40363001823425293,14.335052490234375,14.839996337890625,3.1999969482421875,0.09999999999999998,-0.0036434577452556212,-0.02662647511532219,-0.024214258120594627,-0.007380107297622534,-0.012330612457478674,-0.020506528562485436
